c_personid,c_year,c_index_year
348634,1880,1850
348635,1880,1850
348826,1880,1850
348895,1880,1850
348922,1880,1850
349037,1880,1850
349153,1880,1850
349219,1880,1850
349246,1880,1850
349430,1880,1850
349463,1880,1850
349514,1880,1850
349560,1880,1850
349561,1880,1850
349619,1880,1850
349911,1880,1850
350000,1880,1850
350022,1880,1850
350084,1880,1850
350119,1880,1850
350230,1880,1850
350268,1880,1850
350392,1880,1850
350558,1880,1850
350692,1880,1850
351715,1880,1850
351914,1880,1850
350863,1880,1850
351172,1880,1850
351323,1880,1850
352113,1880,1850
352182,1880,1850
352205,1880,1850
352219,1880,1850
352274,1880,1850
352481,1880,1850
352484,1880,1850
352589,1880,1850
353158,1880,1850
353300,1880,1850
354500,1880,1850
353443,1880,1850
353487,1880,1850
353535,1880,1850
353742,1880,1850
353814,1880,1850
353938,0,1850
353938,1880,1850
354149,1880,1850
354570,1880,1850
354612,1880,1850
354901,1880,1850
354903,1880,1850
354943,1880,1850
355111,1880,1850
355160,1880,1850
355241,1880,1850
355329,1880,1850
355387,1880,1850
355391,1880,1850
355418,1880,1850
355488,1880,1850
355533,1880,1850
355709,1880,1850
355857,1880,1850
355873,1880,1850
355874,1880,1850
356106,1880,1850
356358,1880,1850
356497,1880,1850
356637,1880,1850
356759,1880,1850
356763,1880,1850
356860,1880,1850
356955,1880,1850
357016,1880,1850
357265,1880,1850
357272,1880,1850
357323,1880,1850
357850,1880,1850
357946,1880,1850
358014,1880,1850
358015,1880,1850
358021,1880,1850
358068,1880,1850
358111,1880,1850
358400,1880,1850
358456,1880,1850
358965,1880,1850
359418,1880,1850
359762,1880,1850
359937,1880,1850
359998,1880,1850
360041,1880,1850
360142,1880,1850
360434,1880,1850
360472,1880,1850
360498,1880,1850
360522,1880,1850
360541,1880,1850
360560,1880,1850
360694,1880,1850
360831,1880,1850
360904,1880,1850
361049,1880,1850
361437,1880,1850
361638,1880,1850
361870,1880,1850
361923,1880,1850
361945,1880,1850
362190,1880,1850
362314,1880,1850
362640,1880,1850
362656,1880,1850
362779,1880,1850
362871,1880,1850
362997,1880,1850
363005,1880,1850
363029,1880,1850
363349,1880,1850
363363,1880,1850
363373,1880,1850
364577,1880,1850
364593,1880,1850
364643,1880,1850
363628,1880,1850
363674,1880,1850
363814,1880,1850
363820,1880,1850
363937,1880,1850
364009,1880,1850
364078,1880,1850
364357,1880,1850
364374,1880,1850
364800,1880,1850
364824,1880,1850
364827,1880,1850
364855,1880,1850
364876,1880,1850
365026,1880,1850
365347,1880,1850
365466,1880,1850
365557,1880,1850
365713,1880,1850
365822,1880,1850
365869,1880,1850
365941,1880,1850
365997,1880,1850
366085,1880,1850
366087,1880,1850
366127,1880,1850
366214,1880,1850
366320,1880,1850
366323,1880,1850
366647,1880,1850
366654,1880,1850
366675,1880,1850
367296,1880,1850
367365,1880,1850
367714,1880,1850
367936,1880,1850
367980,1880,1850
368107,1880,1850
368935,1880,1850
369622,1880,1850
369669,1880,1850
369831,1880,1850
369979,1880,1850
370484,1880,1850
370602,1880,1850
370858,1880,1850
370973,1880,1850
370975,1880,1850
371239,1880,1850
371286,1880,1850
371345,1880,1850
371605,1880,1850
371670,1880,1850
371688,1880,1850
371718,1880,1850
371915,1880,1850
371993,1880,1850
372214,1880,1850
372494,1880,1850
372584,1880,1850
372600,1880,1850
372627,1880,1850
373087,1880,1850
373280,1880,1850
373758,1880,1850
374069,1880,1850
374159,1880,1850
374172,1880,1850
374331,1880,1850
374345,1880,1850
374387,1880,1850
374443,1880,1850
374478,1880,1850
374594,1880,1850
374726,1880,1850
374773,1880,1850
374776,1880,1850
374909,1880,1850
374914,1880,1850
375224,1880,1850
375340,1880,1850
375610,1880,1850
375871,1880,1850
375985,1880,1850
387013,1880,1850
387224,1880,1850
387396,1880,1850
438190,1883,1850
53991,1880,1851
55803,1874,1851
55803,1876,1851
58606,1886,1851
60528,1877,1851
64505,1877,1851
64795,1880,1851
65068,1880,1851
65523,1876,1851
65652,1886,1851
83671,1880,1851
439558,1886,1851
30048,1874,1852
54022,1876,1852
59179,1877,1852
60275,1886,1852
60670,1889,1852
60774,1880,1852
61928,1886,1852
62973,1877,1852
64007,1877,1852
64868,1877,1852
65558,1880,1852
65592,1876,1852
66055,1886,1852
75449,1894,1852
75480,1883,1852
75480,1883,1852
75688,1889,1852
76163,1883,1852
78842,1883,1852
83589,1883,1852
85652,1883,1852
371004,1898,1852
438207,1889,1852
57808,1880,1853
61021,1883,1853
61841,1886,1853
62048,1894,1853
62075,1877,1853
63072,1883,1853
64207,1874,1853
64631,1883,1853
65136,1883,1853
65445,1883,1853
66044,1883,1853
72126,1876,1853
74017,1883,1853
79095,1886,1853
80172,1894,1853
81516,1889,1853
82074,1876,1853
338796,1883,1853
338926,1883,1853
339072,1883,1853
339128,1883,1853
339225,1883,1853
340937,1883,1853
339818,1883,1853
340014,1883,1853
340228,1883,1853
340319,1883,1853
340517,1883,1853
340537,1883,1853
340559,1883,1853
340560,1883,1853
340571,1883,1853
340641,1883,1853
341122,1883,1853
341223,1883,1853
341501,1883,1853
341595,1883,1853
342051,1883,1853
342424,1883,1853
342516,1883,1853
342656,1883,1853
342804,1883,1853
343029,1883,1853
343069,1883,1853
343078,1883,1853
343128,1883,1853
343129,1883,1853
343207,1883,1853
343217,1883,1853
343219,1883,1853
343494,1883,1853
343733,1883,1853
343750,1883,1853
343918,1883,1853
343933,1883,1853
344002,1883,1853
344138,1883,1853
344402,1883,1853
344540,1883,1853
344629,1883,1853
344672,1883,1853
344676,1883,1853
345117,1883,1853
345182,1883,1853
345248,1883,1853
345336,1883,1853
345345,1883,1853
345991,1883,1853
346121,1883,1853
346250,1883,1853
346347,1883,1853
346404,1883,1853
346748,1883,1853
346939,1883,1853
347073,1883,1853
347091,1883,1853
347274,0,1853
347274,1883,1853
347297,1883,1853
347344,1883,1853
347494,1883,1853
347515,1883,1853
347618,1883,1853
347749,1883,1853
347904,1883,1853
348096,1883,1853
348260,1883,1853
348262,1883,1853
349022,1883,1853
349203,1883,1853
349211,1883,1853
349551,1883,1853
349836,1883,1853
350028,1883,1853
350096,1883,1853
350237,1883,1853
350722,1883,1853
350723,1883,1853
350946,1883,1853
352262,1883,1853
352623,1883,1853
352685,1883,1853
352704,1883,1853
352721,1883,1853
352776,1883,1853
352993,1883,1853
353161,1883,1853
353329,1883,1853
353358,1883,1853
353380,1883,1853
353474,1883,1853
353687,1883,1853
353750,1883,1853
353811,1883,1853
353818,1883,1853
354160,1883,1853
354195,1883,1853
354287,1883,1853
354415,1883,1853
354718,1883,1853
354769,1883,1853
354970,1883,1853
355055,1883,1853
355094,1883,1853
355474,1883,1853
355574,1883,1853
355593,1883,1853
355835,1883,1853
355985,1883,1853
355993,1883,1853
356003,1883,1853
356031,1883,1853
356127,1883,1853
356256,1883,1853
356294,1883,1853
356297,1883,1853
356477,1883,1853
356643,1883,1853
356900,1883,1853
357023,1883,1853
357173,1883,1853
357220,1883,1853
357226,1883,1853
357322,1883,1853
357469,1883,1853
357727,1883,1853
357795,1883,1853
357851,1883,1853
358108,1883,1853
358282,1883,1853
358303,1883,1853
358407,1883,1853
358454,1883,1853
358471,1883,1853
358635,1883,1853
358701,1883,1853
358858,1883,1853
358905,1883,1853
358935,0,1853
358935,1883,1853
358975,1883,1853
358978,1883,1853
359181,1883,1853
359382,1883,1853
359580,1883,1853
359807,1883,1853
359907,1883,1853
359976,1883,1853
359985,1883,1853
360213,1883,1853
360336,1883,1853
360742,1883,1853
360915,1883,1853
361500,1883,1853
361606,1883,1853
361736,1883,1853
361814,1883,1853
362186,1883,1853
362470,1883,1853
362664,1883,1853
362752,1883,1853
362853,1883,1853
362911,0,1853
362911,1883,1853
362932,1883,1853
362937,1883,1853
363116,1883,1853
363118,1883,1853
363407,1883,1853
363559,1883,1853
363564,1883,1853
364254,1883,1853
364332,1883,1853
364401,1883,1853
364687,1883,1853
364756,1883,1853
364873,1883,1853
365242,1883,1853
365444,1883,1853
365672,1883,1853
365697,1883,1853
365874,1883,1853
365928,1883,1853
366000,1883,1853
366122,1883,1853
366365,1883,1853
366367,1883,1853
366376,1883,1853
366688,1883,1853
366815,1883,1853
367078,1883,1853
367197,1883,1853
367204,1883,1853
367247,1883,1853
367337,1883,1853
367371,1883,1853
367596,1883,1853
367708,1883,1853
367711,1883,1853
367854,1883,1853
367979,1883,1853
368073,1883,1853
368784,1883,1853
369086,1883,1853
369145,1883,1853
369199,1883,1853
369205,1883,1853
369424,1883,1853
369470,1883,1853
369553,1883,1853
369606,1883,1853
369683,1883,1853
370220,1883,1853
370303,1883,1853
370423,1883,1853
370564,1883,1853
371276,1883,1853
371351,1883,1853
371463,1883,1853
371469,1883,1853
371621,1883,1853
371623,1883,1853
371729,1883,1853
372040,1883,1853
372042,1883,1853
372064,1883,1853
372099,1883,1853
372131,1883,1853
372147,1883,1853
372149,1883,1853
372190,1883,1853
372225,1883,1853
372296,1883,1853
372297,1883,1853
372305,1883,1853
372306,1883,1853
372322,1883,1853
373343,1883,1853
373499,1883,1853
373504,1883,1853
372389,1883,1853
372917,1883,1853
372933,1883,1853
372994,1883,1853
373155,1883,1853
373630,1883,1853
373718,1883,1853
373773,1883,1853
373873,1883,1853
373897,1883,1853
373994,1883,1853
374420,1883,1853
374465,1883,1853
374638,1883,1853
374671,1883,1853
374848,1883,1853
375054,1883,1853
375280,1883,1853
375302,1883,1853
375465,1883,1853
375539,1883,1853
375542,1883,1853
375578,1883,1853
375621,1883,1853
375634,1883,1853
375701,1883,1853
375710,1883,1853
375758,1883,1853
375799,1883,1853
387033,1883,1853
387165,1883,1853
387310,1883,1853
387466,1883,1853
60409,1883,1854
61511,1877,1854
62574,1880,1854
63741,1880,1854
64447,1885,1854
64447,1886,1854
64579,1889,1854
64619,1877,1854
65232,1880,1854
65929,1880,1854
66062,1886,1854
68622,1880,1854
71592,1894,1854
72249,1877,1854
78339,1876,1854
78411,1877,1854
78996,1886,1854
79661,1877,1854
80767,1890,1854
82508,1880,1854
90305,1883,1854
54539,1880,1855
58787,1894,1855
61791,1886,1855
61856,1876,1855
62001,1876,1855
62003,1890,1855
62284,1890,1855
62466,1880,1855
62648,1880,1855
64847,1880,1855
64853,1886,1855
68562,1890,1855
69120,1889,1855
73632,1883,1855
75097,1886,1855
75768,1890,1855
78749,1877,1855
89916,1880,1855
438499,1883,1855
61475,1889,1856
61903,1886,1856
62650,1876,1856
64684,1894,1856
64697,1889,1856
65013,1883,1856
68746,1886,1856
77351,1892,1856
80152,1889,1856
338753,1886,1856
338771,1886,1856
338783,1886,1856
339060,1886,1856
339485,1886,1856
339795,1886,1856
339807,1886,1856
339880,1886,1856
340003,1886,1856
340251,1886,1856
340368,1886,1856
340454,1886,1856
340511,1886,1856
340656,1886,1856
341323,1886,1856
341459,1886,1856
341487,1886,1856
341627,1886,1856
341750,1886,1856
342052,1886,1856
342134,1886,1856
342140,1886,1856
342378,1886,1856
342581,1886,1856
342608,1886,1856
342651,1886,1856
342870,1886,1856
343116,1886,1856
343118,1886,1856
343211,1886,1856
343426,1886,1856
343535,1886,1856
343694,1886,1856
343981,1886,1856
344065,1886,1856
344102,1886,1856
344183,1886,1856
344286,1886,1856
344306,1886,1856
344384,1886,1856
344601,1886,1856
344958,1886,1856
345021,1886,1856
345120,1886,1856
345253,1886,1856
345652,1886,1856
345731,1886,1856
345881,1886,1856
346198,1886,1856
346666,1886,1856
346759,1886,1856
346823,1886,1856
347196,1886,1856
347202,1886,1856
347204,1886,1856
347261,1886,1856
347332,1886,1856
348406,1886,1856
347505,1886,1856
347835,1886,1856
348119,1886,1856
348263,1886,1856
348861,1886,1856
349067,1886,1856
349085,1886,1856
349136,1886,1856
349225,1886,1856
349251,1886,1856
349579,1886,1856
349622,1886,1856
349728,1886,1856
349821,1886,1856
350141,1886,1856
350190,1886,1856
350233,1886,1856
350390,1886,1856
350424,1886,1856
350486,1886,1856
350672,1886,1856
351900,1886,1856
350872,1886,1856
350931,1886,1856
351070,1886,1856
351321,1886,1856
351326,1886,1856
352218,1886,1856
352389,1886,1856
352612,1886,1856
352814,1886,1856
352931,1886,1856
353150,1886,1856
353250,1886,1856
354439,1886,1856
353459,1886,1856
353564,1886,1856
353659,1886,1856
353721,1886,1856
353910,1886,1856
353934,1886,1856
354151,1886,1856
354579,1886,1856
354580,1886,1856
354601,1886,1856
354616,1886,1856
354715,1886,1856
354735,1886,1856
354746,1886,1856
354779,1886,1856
355037,1886,1856
355098,1886,1856
355321,1886,1856
355594,1886,1856
355617,1886,1856
355807,1886,1856
355920,1886,1856
355941,1886,1856
356235,1886,1856
356355,1886,1856
356578,1886,1856
356580,1886,1856
356770,1886,1856
357037,1886,1856
357216,1886,1856
357244,1886,1856
357434,1886,1856
357455,1886,1856
357690,1886,1856
357750,1886,1856
357752,1886,1856
357757,1886,1856
358183,1886,1856
358191,1886,1856
358462,1886,1856
358598,1886,1856
358677,1886,1856
358741,1886,1856
358780,1886,1856
358797,1886,1856
358801,1886,1856
358942,1886,1856
359355,1886,1856
359495,1886,1856
359548,1886,1856
359726,1886,1856
360125,1886,1856
360210,1886,1856
360247,1886,1856
360273,1886,1856
360489,1886,1856
360653,1886,1856
360859,1886,1856
361043,1886,1856
361320,1886,1856
361390,1886,1856
361596,1886,1856
361956,1886,1856
361984,1886,1856
362077,1886,1856
362137,1886,1856
362138,1886,1856
362238,1886,1856
362249,1886,1856
362285,1886,1856
362406,1886,1856
362698,1886,1856
362709,1886,1856
362756,1886,1856
362796,1886,1856
362803,1886,1856
363186,1886,1856
363332,1886,1856
364536,1886,1856
363551,1886,1856
363553,1886,1856
363718,1886,1856
363750,1886,1856
363985,1886,1856
364026,1886,1856
364065,1886,1856
364222,1886,1856
364267,1886,1856
364331,1886,1856
364411,1886,1856
364473,1886,1856
364671,1886,1856
364839,1886,1856
364846,1886,1856
364882,1886,1856
364955,1886,1856
364962,1886,1856
365068,1886,1856
365097,1886,1856
365292,1886,1856
365394,1886,1856
365457,1886,1856
365467,1886,1856
365661,1886,1856
365673,1886,1856
365794,1886,1856
366010,1886,1856
366019,1886,1856
366040,1886,1856
366106,1886,1856
366172,1886,1856
366266,1886,1856
366295,1886,1856
366297,1886,1856
366605,1886,1856
366722,1886,1856
366753,1886,1856
366759,1886,1856
367227,1886,1856
367327,1886,1856
367914,1886,1856
368130,1886,1856
368187,1886,1856
368345,1886,1856
368457,1886,1856
368926,1886,1856
368946,1886,1856
368958,1886,1856
369091,1886,1856
369247,1886,1856
369505,1886,1856
369591,1886,1856
369663,1886,1856
369678,1886,1856
369706,1886,1856
369720,1886,1856
369935,1886,1856
369942,1886,1856
369981,1886,1856
370007,1886,1856
370096,1886,1856
370194,1886,1856
370207,1886,1856
370331,1886,1856
370427,1886,1856
370466,1886,1856
370557,1886,1856
370575,1886,1856
370793,1886,1856
370956,1886,1856
370963,1886,1856
371310,1886,1856
371640,1886,1856
371878,1886,1856
371955,1886,1856
372199,1886,1856
372229,1886,1856
372344,1886,1856
372512,1886,1856
372554,1886,1856
372597,1886,1856
372601,1886,1856
372631,1886,1856
372638,1886,1856
372892,1886,1856
372900,1886,1856
373626,1886,1856
373695,1886,1856
373705,1886,1856
373759,1886,1856
374038,1886,1856
374228,1886,1856
374464,1886,1856
374479,1886,1856
374487,1886,1856
374640,1886,1856
374763,1886,1856
374821,1886,1856
374878,1886,1856
374991,1886,1856
375459,1886,1856
375508,1886,1856
375866,1886,1856
375872,1886,1856
375932,1886,1856
375988,1886,1856
376021,1886,1856
387094,1886,1856
387295,1886,1856
55569,1877,1857
61950,1890,1857
62545,1883,1857
62888,1883,1857
63571,1892,1857
64472,1880,1857
64614,1889,1857
64841,1877,1857
64854,1886,1857
65358,1890,1857
65431,1889,1857
65527,1889,1857
65593,1880,1857
65666,1889,1857
69358,1889,1857
71635,1890,1857
75280,1890,1857
85176,1876,1857
90675,1883,1857
123752,1886,1857
364890,1894,1857
60422,1890,1858
62747,1886,1858
63013,1890,1858
63383,1890,1858
63539,1886,1858
64203,1892,1858
65669,1880,1858
67582,1892,1858
68640,0,1858
68648,1886,1858
76825,1890,1858
82474,1890,1858
88890,1895,1858
89173,1880,1858
91825,1889,1858
341147,1888,1858
58289,1883,1859
58289,1886,1859
60412,1892,1859
60657,1882,1859
60657,1883,1859
60658,1889,1859
62817,1880,1859
63560,1883,1859
63835,1892,1859
63857,1883,1859
64512,1889,1859
65559,1886,1859
69119,1889,1859
71854,1886,1859
73018,1892,1859
75014,1883,1859
75496,1892,1859
339110,1889,1859
340831,1889,1859
340880,1889,1859
339791,1889,1859
339841,1889,1859
339922,1889,1859
339986,1889,1859
340004,1889,1859
340231,1889,1859
340684,1889,1859
341085,1889,1859
341359,1889,1859
341827,1889,1859
342035,1889,1859
342215,0,1859
342215,1889,1859
342426,1889,1859
342485,1889,1859
342705,1889,1859
342802,1889,1859
342803,1889,1859
342877,1889,1859
343068,1889,1859
343146,1889,1859
343171,1889,1859
343403,1889,1859
343625,1889,1859
343626,1889,1859
343897,1889,1859
344111,1889,1859
344200,1889,1859
344334,1889,1859
344357,1889,1859
344423,1889,1859
344549,1889,1859
344679,1889,1859
344710,1889,1859
344769,1889,1859
344901,1889,1859
344904,1889,1859
344950,1889,1859
345093,1889,1859
345259,1889,1859
345365,1889,1859
345495,1889,1859
345888,1889,1859
346034,1889,1859
346274,1889,1859
346365,1889,1859
346384,1889,1859
346441,1889,1859
346745,1889,1859
346789,1889,1859
346876,1889,1859
347266,1889,1859
347342,1889,1859
347356,1889,1859
347430,1889,1859
347485,1889,1859
347883,1889,1859
347910,1889,1859
347938,1889,1859
348011,1889,1859
348270,1889,1859
348677,1889,1859
348854,1889,1859
348981,1889,1859
349082,1889,1859
349116,1889,1859
349432,1889,1859
349546,1889,1859
349552,1889,1859
349649,0,1859
349649,1889,1859
349797,1889,1859
350088,1889,1859
350265,1889,1859
350666,1889,1859
350707,1889,1859
350762,1889,1859
350948,1889,1859
351079,1889,1859
351135,1889,1859
351157,1889,1859
351281,1889,1859
351335,1889,1859
351397,1889,1859
351398,1889,1859
352034,1889,1859
352119,1889,1859
352136,1889,1859
352207,1889,1859
352446,1889,1859
352490,1889,1859
352502,0,1859
352502,1889,1859
352584,1889,1859
352713,1889,1859
353049,1889,1859
353156,1889,1859
353255,1889,1859
353437,1889,1859
353483,1889,1859
353716,1889,1859
353844,1889,1859
353925,1889,1859
354194,1889,1859
354353,1889,1859
354397,1889,1859
354773,1889,1859
354789,1889,1859
355170,1889,1859
355400,1889,1859
355723,1889,1859
355776,1889,1859
355897,1889,1859
355944,1889,1859
356222,1889,1859
356334,1889,1859
356762,1889,1859
356817,1889,1859
356871,1889,1859
357038,1889,1859
357236,1889,1859
357292,1889,1859
357601,1889,1859
357711,1889,1859
357746,1889,1859
357819,1889,1859
358136,1889,1859
358374,1889,1859
358378,1889,1859
358590,1889,1859
358746,1889,1859
358799,1889,1859
359127,1889,1859
359218,1889,1859
359314,1889,1859
359347,1889,1859
359352,1889,1859
359414,1889,1859
359628,1889,1859
359925,1889,1859
360062,1889,1859
360216,1889,1859
360603,1889,1859
361057,1889,1859
361532,1889,1859
361680,1889,1859
362308,1889,1859
362322,1889,1859
362341,1889,1859
362665,1889,1859
362821,1889,1859
362829,1889,1859
362835,1889,1859
362884,1889,1859
363174,1889,1859
363445,1889,1859
363545,1889,1859
363784,1889,1859
364182,1889,1859
364334,1889,1859
364670,1889,1859
364698,1889,1859
364715,1889,1859
365000,1889,1859
365065,1889,1859
365271,1889,1859
365367,1889,1859
365984,1889,1859
366132,1889,1859
366215,1889,1859
366259,1889,1859
366451,1889,1859
366634,1889,1859
366650,1889,1859
366670,1889,1859
366822,1889,1859
367199,1889,1859
367323,1889,1859
367349,1889,1859
367441,1889,1859
367550,1889,1859
367563,1889,1859
367592,1889,1859
367594,1889,1859
368028,1889,1859
368102,1889,1859
368314,1889,1859
368320,1889,1859
368636,1889,1859
368639,1889,1859
368692,1889,1859
368828,1889,1859
368877,1889,1859
368965,1889,1859
369096,1889,1859
369263,1889,1859
369281,1889,1859
369458,1889,1859
369526,1889,1859
369736,1889,1859
369829,1889,1859
369936,1889,1859
370098,1889,1859
370125,1889,1859
370168,1889,1859
370234,1889,1859
370267,1889,1859
370281,1889,1859
370505,1889,1859
370939,1889,1859
371177,1889,1859
371595,1889,1859
371717,1889,1859
371763,1889,1859
371885,1889,1859
372103,1889,1859
372112,1889,1859
372186,1889,1859
372202,1889,1859
372245,1889,1859
372264,1889,1859
372365,1889,1859
372423,1889,1859
372487,1889,1859
372695,1889,1859
372840,1889,1859
373152,1889,1859
373211,1889,1859
373631,1889,1859
373633,1889,1859
373746,1889,1859
373859,1889,1859
373990,1889,1859
374160,1889,1859
374188,1889,1859
374272,1889,1859
374569,1889,1859
374573,1889,1859
374690,1889,1859
374719,1889,1859
374938,1889,1859
374941,1889,1859
374958,1889,1859
375130,1889,1859
375131,1889,1859
375266,1889,1859
375421,1889,1859
375424,1889,1859
375485,1889,1859
375560,1889,1859
375699,1889,1859
375712,1889,1859
376017,1889,1859
386988,1889,1859
387027,1889,1859
387087,1889,1859
387097,1889,1859
387099,1889,1859
387431,1889,1859
387451,1889,1859
33181,0,1860
60668,1889,1860
61019,1889,1860
61593,1890,1860
61853,1890,1860
62371,1877,1860
62806,1890,1860
62857,1892,1860
62882,1890,1860
62894,1892,1860
63017,1894,1860
63017,1895,1860
63434,1886,1860
63780,1889,1860
64175,1890,1860
64822,1889,1860
64826,1883,1860
65029,1890,1860
65260,1883,1860
65442,1886,1860
68617,1890,1860
68672,1890,1860
71956,1889,1860
79424,1894,1860
81073,1886,1860
81976,1883,1860
83569,1889,1860
338821,1890,1860
338957,1890,1860
339063,1890,1860
339074,1890,1860
340832,1890,1860
339929,1890,1860
340086,1890,1860
340145,1890,1860
340532,1890,1860
340557,1890,1860
341071,1890,1860
341150,1890,1860
341490,1890,1860
341655,1890,1860
341672,1890,1860
341746,1890,1860
341946,1890,1860
342376,1890,1860
342392,1890,1860
342441,1890,1860
342445,1890,1860
342488,1890,1860
342628,1890,1860
342828,1890,1860
342845,0,1860
342845,1890,1860
342875,1890,1860
343009,1890,1860
343276,1890,1860
343358,1890,1860
343493,1890,1860
343513,1890,1860
343640,1890,1860
343689,1890,1860
343699,1890,1860
343766,1890,1860
343936,1890,1860
343985,1890,1860
344188,1890,1860
344224,1890,1860
344297,1890,1860
344302,1890,1860
344369,1890,1860
344389,1890,1860
344407,1890,1860
344582,1890,1860
344900,1890,1860
344951,1890,1860
344994,1890,1860
345009,1890,1860
345010,1890,1860
345265,1890,1860
345325,1890,1860
345623,1890,1860
346232,1890,1860
346339,1890,1860
346353,1890,1860
346477,1890,1860
346553,1890,1860
346845,1890,1860
346870,1890,1860
346931,1890,1860
347041,1890,1860
347082,1890,1860
347182,1890,1860
347283,1890,1860
347355,1890,1860
348567,1890,1860
348582,1890,1860
347408,1890,1860
347409,1890,1860
347533,1890,1860
347832,1890,1860
347848,1890,1860
347851,1890,1860
347864,1890,1860
347962,1890,1860
348387,1890,1860
348709,1890,1860
348720,1890,1860
348883,1890,1860
349122,1890,1860
349278,1890,1860
349352,1890,1860
349363,1890,1860
349385,1890,1860
349434,1890,1860
349600,1890,1860
349612,1890,1860
349769,1890,1860
349787,1890,1860
349932,1890,1860
350768,1890,1860
350910,1890,1860
350921,1890,1860
350967,1890,1860
351065,1890,1860
351218,1890,1860
351503,1890,1860
352073,1890,1860
352333,1890,1860
352344,1890,1860
352366,1890,1860
352378,1890,1860
352478,1890,1860
352587,1890,1860
352782,1890,1860
352896,1890,1860
352905,1890,1860
353311,1890,1860
354492,1890,1860
353704,1890,1860
353839,1890,1860
353876,1890,1860
353980,1890,1860
354013,1890,1860
354317,1890,1860
354658,1890,1860
354712,1890,1860
354725,1890,1860
354948,1890,1860
355069,1890,1860
355114,1890,1860
355330,1890,1860
355518,1890,1860
355728,1890,1860
355790,1890,1860
355905,1890,1860
355934,1890,1860
356029,1890,1860
356030,1890,1860
356444,1890,1860
356559,1890,1860
356666,1890,1860
356828,1890,1860
356842,1890,1860
357169,1890,1860
357179,1890,1860
357569,1890,1860
357570,1890,1860
357669,1890,1860
357852,1890,1860
357960,1890,1860
358160,1890,1860
358172,1890,1860
358228,1890,1860
358377,1890,1860
358652,1890,1860
359152,1890,1860
359170,1890,1860
359300,1890,1860
359370,1890,1860
359380,1890,1860
359431,1890,1860
359507,1890,1860
359536,1890,1860
359564,1890,1860
359858,1890,1860
359877,1890,1860
360232,1890,1860
360285,1890,1860
360345,1890,1860
360551,1890,1860
360705,1890,1860
360811,1890,1860
360836,1890,1860
360858,1890,1860
360963,1890,1860
361116,1890,1860
361171,1890,1860
361464,1890,1860
361503,1890,1860
361526,1890,1860
361539,1890,1860
361543,1890,1860
361710,1890,1860
361809,1890,1860
361962,1890,1860
362053,1890,1860
362107,1890,1860
362128,1890,1860
362175,1890,1860
362217,1890,1860
362222,1890,1860
362498,1890,1860
362648,1890,1860
362699,1890,1860
362718,1890,1860
362751,1890,1860
362765,1890,1860
362769,1890,1860
362771,1890,1860
362874,1890,1860
362968,1890,1860
363020,1890,1860
363021,1890,1860
363117,1890,1860
363300,1890,1860
363416,1890,1860
363420,1890,1860
363443,1890,1860
363571,1890,1860
363848,1890,1860
364244,1890,1860
364398,1890,1860
364520,1890,1860
364766,1890,1860
365044,1890,1860
365250,1890,1860
365267,1890,1860
365329,1890,1860
365484,1890,1860
365665,1890,1860
365845,1890,1860
366006,1890,1860
366027,1890,1860
366201,1890,1860
366298,1890,1860
366928,1890,1860
366997,1890,1860
367006,1890,1860
367635,1890,1860
367712,1890,1860
368005,1890,1860
368166,1890,1860
368177,1890,1860
368197,1890,1860
368288,1890,1860
368331,1890,1860
368398,1890,1860
368657,1890,1860
369092,1890,1860
369265,1890,1860
369363,1890,1860
369450,1890,1860
369512,1890,1860
369567,1890,1860
369790,1890,1860
369918,1890,1860
370029,1890,1860
370147,1890,1860
370192,1890,1860
370262,1890,1860
370366,1890,1860
370514,1890,1860
370715,1890,1860
370823,1890,1860
370937,1890,1860
370945,1890,1860
371137,1890,1860
371226,1890,1860
371452,1890,1860
371507,1890,1860
371565,1890,1860
371590,1890,1860
371591,1890,1860
371699,1890,1860
371755,1890,1860
371778,1890,1860
371951,1890,1860
372076,1890,1860
372164,1890,1860
373395,1890,1860
373424,1890,1860
372416,1890,1860
372492,1890,1860
372509,1890,1860
372615,1890,1860
372957,1890,1860
373745,1890,1860
373889,1890,1860
373931,1890,1860
374295,1890,1860
374375,1890,1860
374428,1890,1860
374572,1890,1860
374614,1890,1860
374654,1890,1860
374744,1890,1860
374762,1890,1860
374989,1890,1860
375132,1890,1860
375205,1890,1860
375207,1890,1860
375240,1890,1860
375336,1890,1860
375344,1890,1860
375581,1890,1860
375675,1890,1860
375691,1890,1860
375733,1890,1860
375833,1890,1860
376028,1890,1860
376039,1890,1860
387111,1890,1860
387334,1890,1860
58623,1883,1861
58756,1894,1861
60550,1886,1861
61601,1890,1861
62042,1886,1861
62042,1903,1861
65314,1889,1861
74916,1889,1861
76505,1889,1861
78983,1894,1861
340218,1891,1861
359760,1891,1861
59239,1895,1862
60372,1890,1862
63823,1883,1862
63823,1886,1862
64618,1894,1862
64833,1892,1862
64879,1892,1862
65090,1892,1862
68930,1892,1862
72640,1895,1862
72843,1903,1862
75780,1890,1862
76643,1892,1862
77882,1894,1862
338906,1892,1862
339019,1892,1862
339254,1892,1862
340920,1892,1862
339864,1892,1862
339882,1892,1862
339965,1892,1862
340026,1892,1862
340213,0,1862
340213,1892,1862
340339,1892,1862
340340,1892,1862
340520,1892,1862
340619,1892,1862
340749,1892,1862
341086,1892,1862
341162,1892,1862
